BARCODE,COMBI_ID,Tissue,CELL_LINE_NAME,SIDM,COSMIC_ID,ANCHOR_ID,ANCHOR_NAME,ANCHOR_TARGET,ANCHOR_PATHWAY,ANCHOR_DRUG_TYPE,ANCHOR_Clin_Rel,ANCHOR_CONC,LIBRARY_ID,LIBRARY_NAME,LIBRARY_TARGET,LIBRARY_PATHWAY,LIBRARY_DRUG_TYPE,LIBRARY_Clin_Rel,LIBRARY_CONC,ANCHOR_VIABILITY,LIBRARY_RMSE,LIBRARY_EMAX,LIBRARY_XMID,LIBRARY_XMID_uM,LIBRARY_AUC,LIBRARY_fAUC,SYNERGY_RMSE,SYNERGY_EXP_EMAX,SYNERGY_OBS_EMAX,SYNERGY_DELTA_EMAX,SYNERGY_XMID,SYNERGY_XMID_uM,SYNERGY_DELTA_XMID,SYNERGY_DELTA_XMID_uM,SYNERGY_EXP_AUC,SYNERGY_OBS_AUC,SYNERGY_EXP_fAUC,SYNERGY_OBS_fAUC,SYNERGY_DELTA_AUC,SYNERGY_DELTA_fAUC,Synergy,DAY1_NORM_MEAN,DAY1_NORM_SD,GROWTH_RATE,DOUBLING_TIME
14926,1011:1561,Breast,CAL-120,SIDM00940,906826,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,2.5,1561,Taselisib,PI3K (beta sparing),PI3K/MTOR signaling,Targeted,Advanced clinical trials,10.0,0.243602979169645,0.0567333503993024,0.529815391806319,9.21497335874426,11.6068,0.862055517445445,0.886251288923021,0.0523604017989413,0.129064607853952,0.0399203066723597,0.0891443011815922,6.0659304040885,1.3084,3.14904295465576,10.2984,0.20999929225934,0.120738225889359,0.215893454274586,0.165136293163557,0.0892610663699814,0.0507571611110288,True,0.294087485246129,0.046711832958562,1.18706798614615,41.6570546741743
14926,1058:1594,Breast,CAL-120,SIDM00940,906826,1058,Pictilisib,PI3K (class 1),PI3K/MTOR signaling,Targeted,Early clinical trials,0.125,1594,OSI-027,"MTORC1, MTORC2",PI3K/MTOR signaling,Targeted,Early clinical trials,4.0,0.949258718784091,0.084550381132,0.35207155696884,7.90185462740802,1.8685,0.832104250155322,0.813330613585929,0.0773213450034831,0.334206995088561,0.192755095427262,0.141451899661299,6.53833913877055,0.7261,1.36351548863747,1.1424,0.789882214397237,0.667358939193303,0.772061176200457,0.679369273714663,0.122523275203934,0.092691902485794,True,0.294087485246129,0.046711832958562,1.18706798614615,41.6570546741743
14926,1083:1594,Breast,CAL-120,SIDM00940,906826,1083,Crizotinib,"MET, ALK, ROS1",RTK signaling,Targeted,FDA approved,0.625,1594,OSI-027,"MTORC1, MTORC2",PI3K/MTOR signaling,Targeted,Early clinical trials,4.0,0.903250830577869,0.084550381132,0.35207155696884,7.90185462740802,1.8685,0.832104250155322,0.813330613585929,0.0320467938972194,0.318008926254948,0.211126209105298,0.10688271714965,6.86236931831573,0.909,1.03948530909228,0.9595,0.75159885508017,0.671118308177029,0.734641552255898,0.668924371493397,0.0804805469031403,0.0657171807625008,True,0.294087485246129,0.046711832958562,1.18706798614615,41.6570546741743
14926,1561:1594,Breast,CAL-120,SIDM00940,906826,1561,Taselisib,PI3K (beta sparing),PI3K/MTOR signaling,Targeted,Advanced clinical trials,0.1,1594,OSI-027,"MTORC1, MTORC2",PI3K/MTOR signaling,Targeted,Early clinical trials,4.0,0.913825377780318,0.084550381132,0.35207155696884,7.90185462740802,1.8685,0.832104250155322,0.813330613585929,0.0319592001056012,0.321731923552755,0.157132607146721,0.164599316406034,6.17001301460099,0.5625,1.73184161280702,1.306,0.760397980750795,0.633573731498975,0.743242155220459,0.627209528413622,0.12682424925182,0.116032626806837,True,0.294087485246129,0.046711832958562,1.18706798614615,41.6570546741743
15760,1179:1005,Breast,CAL-148,SIDM00938,924106,1179,MK-1775,"WEE1, PLK1",Cell cycle,Targeted,Early clinical trials,2.5,1005,Cisplatin,DNA crosslinker,DNA replication,Chemotherapeutic,FDA approved,4.0,0.155542653082292,0.149933587249045,0.665085674461507,10.685601135348,12.867,0.868348757584679,0.901897832573783,0.0551324682891412,0.103449190332768,0.0538967084076136,0.0495524819251548,7.44121647121352,1.3577,3.24438466413453,11.5093,0.135065269555433,0.0622295146078634,0.140283581687695,0.116249998425139,0.0728357549475698,0.0240335832625566,True,0.881422581552557,0.144019781847702,0.113687909514015,400.083390307117
15760,1011:1005,Breast,CAL-148,SIDM00938,924106,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,2.5,1005,Cisplatin,DNA crosslinker,DNA replication,Chemotherapeutic,FDA approved,4.0,0.559231255349353,0.149933587249045,0.665085674461507,10.685601135348,12.867,0.868348757584679,0.901897832573783,0.0839669527034017,0.371936696643979,0.0987630022085977,0.273173694435382,5.21740148079905,0.2907,5.468199654549,12.5763,0.485607765785131,0.308448304019655,0.504369457107097,0.331522837018653,0.177159461765476,0.172846620088444,True,0.881422581552557,0.144019781847702,0.113687909514015,400.083390307117
15760,1559:1005,Breast,CAL-148,SIDM00938,924106,1559,Luminespib,HSP90,Protein stability and degradation,Targeted,Early clinical trials,0.01,1005,Cisplatin,DNA crosslinker,DNA replication,Chemotherapeutic,FDA approved,4.0,0.599692270550663,0.149933587249045,0.665085674461507,10.685601135348,12.867,0.868348757584679,0.901897832573783,0.0614656741001478,0.39884673822854,0.203080459987849,0.195766278240691,7.35539477713683,1.2793,3.33020635821122,11.5877,0.520742038065803,0.430868093087885,0.540861159020894,0.444979801883194,0.0898739449779181,0.0958813571377,True,0.881422581552557,0.144019781847702,0.113687909514015,400.083390307117
15760,1594:1005,Breast,CAL-148,SIDM00938,924106,1594,OSI-027,"MTORC1, MTORC2",PI3K/MTOR signaling,Targeted,Early clinical trials,0.25,1005,Cisplatin,DNA crosslinker,DNA replication,Chemotherapeutic,FDA approved,4.0,0.778174040284483,0.149933587249045,0.665085674461507,10.685601135348,12.867,0.868348757584679,0.901897832573783,0.0587912698776053,0.517552406431041,0.41895327147881,0.0985991349522314,9.37794081177155,5.1979,1.3076603235765,7.6691,0.675726461065681,0.678542682030927,0.701833480297759,0.662565817526021,-0.002816220965246,0.0392676627717377,True,0.881422581552557,0.144019781847702,0.113687909514015,400.083390307117
15761,1561:1011,Breast,CAL-148,SIDM00938,924106,1561,Taselisib,PI3K (beta sparing),PI3K/MTOR signaling,Targeted,Advanced clinical trials,1.0,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.272989478566279,0.144270394023131,0.269009550962435,6.543854060454,1.8223,0.673065943051663,0.688539177513284,0.0425363751052771,0.073436777046584,0.0233638784165798,0.0500728986300042,3.17993607252141,0.177,3.36391798793259,1.6453,0.183739920834394,0.0874871675889683,0.187963951041806,0.119347896187615,0.0962527532454261,0.0686160548541915,True,0.881422581552557,0.144019781847702,0.113687909514015,400.083390307117
15761,1073:1011,Breast,CAL-148,SIDM00938,924106,1073,5-Fluorouracil,Antimetabolite (DNA & RNA),Other,Chemotherapeutic,FDA approved in breast,10.0,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.63706841185457,0.144270394023131,0.269009550962435,6.543854060454,1.8223,0.673065943051663,0.688539177513284,0.0638212844921491,0.17137748740535,0.0206347091651307,0.150742778240219,0.653638742004405,0.0307,5.89021531844959,1.7916,0.428789051413322,0.120472361900266,0.43864656031804,0.164717245569237,0.308316689513056,0.273929314748803,True,0.881422581552557,0.144019781847702,0.113687909514015,400.083390307117
15761,1083:1011,Breast,CAL-148,SIDM00938,924106,1083,Crizotinib,"MET, ALK, ROS1",RTK signaling,Targeted,FDA approved,2.5,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.446959026231459,0.144270394023131,0.269009550962435,6.543854060454,1.8223,0.673065943051663,0.688539177513284,0.0482145054442016,0.120236246945132,0.0278774132875879,0.0923588336575443,2.34092591357875,0.099,4.20292814687524,1.7233,0.30083289849593,0.142655313300072,0.307748800303547,0.167347429166998,0.158177585195858,0.140401371136549,True,0.881422581552557,0.144019781847702,0.113687909514015,400.083390307117
15761,1179:1011,Breast,CAL-148,SIDM00938,924106,1179,MK-1775,"WEE1, PLK1",Cell cycle,Targeted,Early clinical trials,2.5,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.141595281569784,0.144270394023131,0.269009550962435,6.543854060454,1.8223,0.673065943051663,0.688539177513284,0.0418872969870447,0.0380904831134872,0.0156711226305324,0.0224193604829548,3.87996139173333,0.2876,2.66389266872067,1.5347,0.0953029617214325,0.0259927596168728,0.097493898711821,0.0694909451406231,0.0693102021045598,0.0280029535711979,True,0.881422581552557,0.144019781847702,0.113687909514015,400.083390307117
15761,1005:1011,Breast,CAL-148,SIDM00938,924106,1005,Cisplatin,DNA crosslinker,DNA replication,Chemotherapeutic,FDA approved,4.0,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.551507375653862,0.144270394023131,0.269009550962435,6.543854060454,1.8223,0.673065943051663,0.688539177513284,0.0575884167965213,0.148360751477117,0.0220517219129474,0.126309029564169,1.19053561626718,0.0446,5.35331844418682,1.7777,0.371200831894415,0.126161095232896,0.37973443482522,0.161840352368667,0.245039736661519,0.217894082456553,True,0.881422581552557,0.144019781847702,0.113687909514015,400.083390307117
15761,1012:1011,Breast,CAL-148,SIDM00938,924106,1012,Vorinostat,"HDAC inhibitor Class I, IIa, IIb, IV",Chromatin histone acetylation,Targeted,FDA approved,2.0,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.492642974349669,0.144270394023131,0.269009550962435,6.543854060454,1.8223,0.673065943051663,0.688539177513284,0.0542731844365553,0.132525665314603,0.032109351858342,0.100416313456261,2.4564301822832,0.1072,4.0874238781708,1.7151,0.331581208118436,0.165665151621451,0.339203988366419,0.188638650374643,0.165916056496985,0.150565337991776,True,0.881422581552557,0.144019781847702,0.113687909514015,400.083390307117
15761,1017:1011,Breast,CAL-148,SIDM00938,924106,1017,Olaparib,"PARP1, PARP2",Genome integrity,Targeted,FDA approved,2.5,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.933149775458371,0.144270394023131,0.269009550962435,6.543854060454,1.8223,0.673065943051663,0.688539177513284,0.0996381745371885,0.251026202076754,0.178127126629271,0.072899075447483,5.45148106719491,0.8547,1.09237299325908,0.9676,0.628071333627336,0.582322891263637,0.642510178890812,0.569478177935177,0.045748442363699,0.0730320009556351,True,0.881422581552557,0.144019781847702,0.113687909514015,400.083390307117
15761,1190:1011,Breast,CAL-148,SIDM00938,924106,1190,Gemcitabine,Pyrimidine antimetabolite,DNA replication,Chemotherapeutic,FDA approved in breast,0.01,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.570544426434749,0.144270394023131,0.269009550962435,6.543854060454,1.8223,0.673065943051663,0.688539177513284,0.0572773431159186,0.153481899959332,0.0238617180391295,0.129620181920203,1.30568417622102,0.0483,5.23816988423297,1.774,0.384014022431175,0.151747960839931,0.392842190112171,0.171848972504391,0.232266061591244,0.220993217607779,True,0.881422581552557,0.144019781847702,0.113687909514015,400.083390307117
15761,1559:1011,Breast,CAL-148,SIDM00938,924106,1559,Luminespib,HSP90,Protein stability and degradation,Targeted,Early clinical trials,0.01,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.622818601145951,0.144270394023131,0.269009550962435,6.543854060454,1.8223,0.673065943051663,0.688539177513284,0.0817364351464471,0.167544152225324,0.0524456534913507,0.115098498733973,3.13634413636028,0.1717,3.40750992409372,1.6506,0.419197989130417,0.260219360243633,0.428835007373007,0.270226799726588,0.158978628886784,0.158608207646419,True,0.881422581552557,0.144019781847702,0.113687909514015,400.083390307117
15761,1021:1011,Breast,CAL-148,SIDM00938,924106,1021,Axitinib,"PDGFR, KIT, VEGFR",RTK signaling,Targeted,FDA approved,4.0,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.713104705469936,0.144270394023131,0.269009550962435,6.543854060454,1.8223,0.673065943051663,0.688539177513284,0.0617113413081284,0.191831976607667,0.0557923091029522,0.136039667504715,2.93975883855165,0.1499,3.60409522190235,1.6724,0.479966491081701,0.289536542790097,0.491000527385122,0.298790678631105,0.190429948291604,0.192209848754017,True,0.881422581552557,0.144019781847702,0.113687909514015,400.083390307117
15761,1594:1011,Breast,CAL-148,SIDM00938,924106,1594,OSI-027,"MTORC1, MTORC2",PI3K/MTOR signaling,Targeted,Early clinical trials,0.25,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.82123415915419,0.144270394023131,0.269009550962435,6.543854060454,1.8223,0.673065943051663,0.688539177513284,0.0794129475643218,0.220919832389082,0.1293976605659,0.0915221718231815,4.88094395861721,0.5755,1.66291010183679,1.2468,0.552744743797355,0.477701811568275,0.56545189248984,0.465996916287298,0.0750429322290795,0.0994549762025421,True,0.881422581552557,0.144019781847702,0.113687909514015,400.083390307117
15761,1047:1011,Breast,CAL-148,SIDM00938,924106,1047,Nutlin-3a (-),MDM2,p53 pathway,Targeted,Experimental only,2.5,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.615681261401843,0.144270394023131,0.269009550962435,6.543854060454,1.8223,0.673065943051663,0.688539177513284,0.0852193758684393,0.165624139665695,0.0348462093136569,0.130777930352039,2.08718302614681,0.083,4.45667103430719,1.7393,0.414394088824669,0.186316807917621,0.423920669335966,0.219150573269508,0.228077280907048,0.204770096066458,True,0.881422581552557,0.144019781847702,0.113687909514015,400.083390307117
15078,1011:1017,Breast,CAL-148,SIDM00938,924106,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,2.5,1017,Olaparib,"PARP1, PARP2",Genome integrity,Targeted,FDA approved,10.0,0.793856359190768,0.108136525201399,0.850572022963698,13.2729506114699,193.3242,0.90874327628937,0.960970460952614,0.128579851893371,0.675232009379488,0.284293440398623,0.390938568980865,7.56622811378168,3.7016,5.70672249768821,189.6226,0.72141162875417,0.528152767331811,0.762872511421717,0.599440814756139,0.193258861422359,0.163431696665578,True,0.920602720223482,0.156348479856104,0.0702170609140754,610.559201373973
15078,1561:1017,Breast,CAL-148,SIDM00938,924106,1561,Taselisib,PI3K (beta sparing),PI3K/MTOR signaling,Targeted,Advanced clinical trials,0.1,1017,Olaparib,"PARP1, PARP2",Genome integrity,Targeted,FDA approved,10.0,0.741527744448854,0.108136525201399,0.850572022963698,13.2729506114699,193.3242,0.90874327628937,0.960970460952614,0.0654755713924794,0.630722753679571,0.389989534509896,0.240733219169674,9.25503998556835,11.9337,4.01791062590154,181.3905,0.673858351949919,0.58641371640469,0.712586258392168,0.62723497490985,0.0874446355452284,0.0853512834823178,True,0.920602720223482,0.156348479856104,0.0702170609140754,610.559201373973
15078,1179:1017,Breast,CAL-148,SIDM00938,924106,1179,MK-1775,"WEE1, PLK1",Cell cycle,Targeted,Early clinical trials,2.5,1017,Olaparib,"PARP1, PARP2",Genome integrity,Targeted,FDA approved,10.0,0.123274189612889,0.108136525201399,0.850572022963698,13.2729506114699,193.3242,0.90874327628937,0.960970460952614,0.0324471060185935,0.104853576838246,0.10566495974467,-0.0008113829064244,13.4025708997171,211.4978,-0.129620288247176,-18.1736,0.112024590950734,0.0903877916567053,0.118462854815858,0.11869167604588,0.0216367992940288,-0.0002288212300219,True,0.920602720223482,0.156348479856104,0.0702170609140754,610.559201373973
15762,1007:1021,Breast,CAL-148,SIDM00938,924106,1007,Docetaxel,Microtubule stabiliser,Mitosis,Chemotherapeutic,FDA approved in breast,0.001,1021,Axitinib,"PDGFR, KIT, VEGFR",RTK signaling,Targeted,FDA approved,10.0,0.996377518274945,0.098162397491293,0.523549181977611,9.23161246287892,11.7415,0.843449567819426,0.844790782006218,0.141389101029758,0.52165263463373,0.203192582828161,0.318460051805569,5.65381004064163,0.9833,3.57780242223729,10.7582,0.840394187173995,0.604459503388262,0.841730542836906,0.622935769005813,0.235934683785732,0.218794773831093,True,0.881422581552557,0.144019781847702,0.113687909514015,400.083390307117
15762,1011:1021,Breast,CAL-148,SIDM00938,924106,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,2.5,1021,Axitinib,"PDGFR, KIT, VEGFR",RTK signaling,Targeted,FDA approved,10.0,0.553303159877639,0.098162397491293,0.523549181977611,9.23161246287892,11.7415,0.843449567819426,0.844790782006218,0.0705690306933027,0.289681416739565,0.113735918111337,0.175945498628229,5.67835726886919,1.0002,3.55325519400973,10.7413,0.466683311071918,0.337519108466071,0.467425409119542,0.34692107248443,0.129164202605846,0.120504336635113,True,0.881422581552557,0.144019781847702,0.113687909514015,400.083390307117
15762,1073:1022,Breast,CAL-148,SIDM00938,924106,1073,5-Fluorouracil,Antimetabolite (DNA & RNA),Other,Chemotherapeutic,FDA approved in breast,10.0,1022,AZD7762,"CHEK1, CHEK2",Cell cycle,Targeted,Early clinical trials,1.0,0.664680886532803,0.102457444962349,0.671982396714632,10.7620721227569,3.3918,0.885685570920124,0.904368334604716,0.0868117289830841,0.446653855182719,0.337718536855917,0.108935318326802,9.0795275757156,1.0567,1.68254454704135,2.3351,0.5886982704685,0.505184333141624,0.601116346397257,0.556781345299707,0.0835139373268761,0.0443350010975498,True,0.881422581552557,0.144019781847702,0.113687909514015,400.083390307117
15762,1005:1022,Breast,CAL-148,SIDM00938,924106,1005,Cisplatin,DNA crosslinker,DNA replication,Chemotherapeutic,FDA approved,1.0,1022,AZD7762,"CHEK1, CHEK2",Cell cycle,Targeted,Early clinical trials,1.0,0.797291723971227,0.102457444962349,0.671982396714632,10.7620721227569,3.3918,0.885685570920124,0.904368334604716,0.031039516615788,0.535766003554926,0.411361497791106,0.124404505763819,9.15679522802595,1.1148,1.60527689473099,2.277,0.706149775735346,0.688603702499729,0.721045388601981,0.670772616870605,0.0175460732356164,0.0502727717313757,True,0.881422581552557,0.144019781847702,0.113687909514015,400.083390307117
15762,1190:1022,Breast,CAL-148,SIDM00938,924106,1190,Gemcitabine,Pyrimidine antimetabolite,DNA replication,Chemotherapeutic,FDA approved in breast,0.01,1022,AZD7762,"CHEK1, CHEK2",Cell cycle,Targeted,Early clinical trials,1.0,0.45038867078426,0.102457444962349,0.671982396714632,10.7620721227569,3.3918,0.885685570920124,0.904368334604716,0.0605622063692121,0.302653258446724,0.0887272343539076,0.213926024092817,5.54757084630645,0.0914,5.2145012764505,3.3004,0.398902747019513,0.236060346911388,0.407317252121993,0.278062667088861,0.162842400108124,0.129254585033132,True,0.881422581552557,0.144019781847702,0.113687909514015,400.083390307117
15762,1179:1022,Breast,CAL-148,SIDM00938,924106,1179,MK-1775,"WEE1, PLK1",Cell cycle,Targeted,Early clinical trials,0.625,1022,AZD7762,"CHEK1, CHEK2",Cell cycle,Targeted,Early clinical trials,1.0,0.404398322955998,0.102457444962349,0.671982396714632,10.7620721227569,3.3918,0.885685570920124,0.904368334604716,0.0692109059024197,0.271748554287349,0.0932521783641014,0.178496375923248,6.0394281195767,0.1285,4.72264400318025,3.2633,0.358169759546424,0.229619797787836,0.365725037848656,0.264133304732645,0.128549961758588,0.101591733116012,True,0.881422581552557,0.144019781847702,0.113687909514015,400.083390307117
15763,1011:1047,Breast,CAL-148,SIDM00938,924106,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,2.5,1047,Nutlin-3a (-),MDM2,p53 pathway,Targeted,Experimental only,10.0,0.539700643380236,0.0728842912683421,0.377036515048285,7.76622898093169,4.252,0.780987198957052,0.767177915621674,0.0688137459017972,0.203486849749401,0.0577036166114686,0.145783233137933,3.78473314662059,0.2692,3.9814958343111,3.9828,0.421499293748849,0.229978574057141,0.414046414648125,0.260920217305466,0.191520719691708,0.153126197342659,True,0.881422581552557,0.144019781847702,0.113687909514015,400.083390307117
15763,1179:1049,Breast,CAL-148,SIDM00938,924106,1179,MK-1775,"WEE1, PLK1",Cell cycle,Targeted,Early clinical trials,2.5,1049,PD173074,"FGFR1, FGFR2, FGFR3",RTK signaling,Targeted,Experimental only,10.0,0.119031953467422,0.147351180857652,0.915138034069015,14.8428596554512,573.9526,0.898311741854258,0.978600038968846,0.0455183263090041,0.108930667887571,0.0679237718576362,0.0410068960299351,9.69887193881136,16.2324,5.14398771663982,557.7202,0.106927801455635,0.0633783997000437,0.116484674301757,0.102998112690476,0.0435494017555914,0.0134865616112815,True,0.881422581552557,0.144019781847702,0.113687909514015,400.083390307117
