cid,isosmiles,canonicalsmiles
89911952,C1CN(CCN1C(=O)CF)C(=O)C2=C(C=CC(=C2)CC3=NNC(=O)C4=CC=CC=C43)F,C1CN(CCN1C(=O)CF)C(=O)C2=C(C=CC(=C2)CC3=NNC(=O)C4=CC=CC=C43)F
141527934,C=CC(=O)N1CCN(CC1)C(=O)C2=C(C=CC(=C2)CC3=NNC(=O)C4=CC=CC=C43)F,C=CC(=O)N1CCN(CC1)C(=O)C2=C(C=CC(=C2)CC3=NNC(=O)C4=CC=CC=C43)F
121372290,CN1C(=O)C2=CC=CC=C2C(=N1)CC3=CC(=C(C=C3)F)C(=O)N4CCN(CC4)C(=O)C5CC5,CN1C(=O)C2=CC=CC=C2C(=N1)CC3=CC(=C(C=C3)F)C(=O)N4CCN(CC4)C(=O)C5CC5
141519167,CN1CCN(CC1)C(=O)C2=C(C=CC(=C2)C3=NNC(=O)C4=CC=CC=C43)F,CN1CCN(CC1)C(=O)C2=C(C=CC(=C2)C3=NNC(=O)C4=CC=CC=C43)F
147805347,[2H]CCN1CCN(CC1)C(=O)C2=C(C=CC(=C2)CC3=NNC(=O)C4=CC=CC=C43)F,CCN1CCN(CC1)C(=O)C2=C(C=CC(=C2)CC3=NNC(=O)C4=CC=CC=C43)F
167797073,CC(C)(C)CN1CCN(CC1)C(=O)C2=C(C=CC(=C2)CC3=NNC(=O)C4=CC=CC=C43)F,CC(C)(C)CN1CCN(CC1)C(=O)C2=C(C=CC(=C2)CC3=NNC(=O)C4=CC=CC=C43)F
87410937,C1CC1C(=O)[N+]2(CCNCC2)C(=O)C3=C(C=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54)F,C1CC1C(=O)[N+]2(CCNCC2)C(=O)C3=C(C=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54)F
73214103,CCC(=O)N1CCN([C@H](C1)C)C(=O)C2=C(C=CC(=C2)CC3=NNC(=O)C4=CC=CC=C43)F,CCC(=O)N1CCN(C(C1)C)C(=O)C2=C(C=CC(=C2)CC3=NNC(=O)C4=CC=CC=C43)F
141318426,CC1(CC(C1)C2=NC(=C3N2C=CN=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6)O.Cl,CC1(CC(C1)C2=NC(=C3N2C=CN=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6)O.Cl
87591767,C1C(CC1O)C2=NC(=C3N2C=CN=C3)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6,C1C(CC1O)C2=NC(=C3N2C=CN=C3)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6
53244584,[2H]C1=CN=C(C2=C(N=C(N12)C3CC(C3)(C)O)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6)N,CC1(CC(C1)C2=NC(=C3N2C=CN=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6)O
159021502,C.C1C(CC1O)C2=NC(=C3N2C=CN=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6,C.C1C(CC1O)C2=NC(=C3N2C=CN=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6
69026594,C1C(CC1O)C2=NC=C3N2C=C(N=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=N6,C1C(CC1O)C2=NC=C3N2C=C(N=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=N6
69304206,C1C(CC1O)C2=NC=C3N2C=C(N=C3N)C4=CC5=C(C=C4)C=CC(=N5)NC6=CC=CC=C6,C1C(CC1O)C2=NC=C3N2C=C(N=C3N)C4=CC5=C(C=C4)C=CC(=N5)NC6=CC=CC=C6
53629076,CC1=CC(=NC2=C1C=CC(=C2)C3=C4C(=NC=CN4C(=N3)C5CC(C5)O)N)C6=CC=CC=C6,CC1=CC(=NC2=C1C=CC(=C2)C3=C4C(=NC=CN4C(=N3)C5CC(C5)O)N)C6=CC=CC=C6
87591747,CC1(CC(C1)C2=NC(=C3N2C=CN=C3)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6)O,CC1(CC(C1)C2=NC(=C3N2C=CN=C3)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6)O
57681067,CN(C)CC1(CC(C1)C2=NC(=C3N2C=CN=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6)O,CN(C)CC1(CC(C1)C2=NC(=C3N2C=CN=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6)O
143120515,CN1CCCC1.C1C(CC1O)C2=NC(=C3N2C=CN=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6,CN1CCCC1.C1C(CC1O)C2=NC(=C3N2C=CN=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6
57680782,CC(C)N1CCC(CC1)NC(=O)[C@@H]2CCCN2C3=NN4C=CC=C4C(=N3)NC5=NNC(=C5)C6CC6,CC(C)N1CCC(CC1)NC(=O)C2CCCN2C3=NN4C=CC=C4C(=N3)NC5=NNC(=C5)C6CC6
57680669,C1C[C@@H](N(C1)C2=NN3C=CC=C3C(=N2)NC4=NNC(=C4)C5CC5)C(=O)NC6=CC=CC=C6,C1CC(N(C1)C2=NN3C=CC=C3C(=N2)NC4=NNC(=C4)C5CC5)C(=O)NC6=CC=CC=C6
57680515,C1CC1C2=CC(=NN2)NC3=NC(=NN4C3=CC=C4)N5C[C@H](C[C@H]5C(=O)NC6=CN=C(C=C6)F)N,C1CC1C2=CC(=NN2)NC3=NC(=NN4C3=CC=C4)N5CC(CC5C(=O)NC6=CN=C(C=C6)F)N
57680718,CC(C)(C)NC(=O)C1CCCN1C2=NN3C=CC=C3C(=N2)NC4=NNC(=C4)C5CC5,CC(C)(C)NC(=O)C1CCCN1C2=NN3C=CC=C3C(=N2)NC4=NNC(=C4)C5CC5
25207574,C[C@]1(CCCN1C2=NC(=NC(=N2)N3CCCC3)NC4=NNC(=C4)C5CC5)C(=O)NC6=CN=C(C=C6)F,CC1(CCCN1C2=NC(=NC(=N2)N3CCCC3)NC4=NNC(=C4)C5CC5)C(=O)NC6=CN=C(C=C6)F
66971735,C1C[C@H](N(C1)C2=NC3=CC=CN3C(=N2)NC4=NNC(=C4)C5CC5)C(=O)NC6=CN=C(C=C6)F,C1CC(N(C1)C2=NC3=CC=CN3C(=N2)NC4=NNC(=C4)C5CC5)C(=O)NC6=CN=C(C=C6)F
66971511,C[C@]1(CC(CN1C2=NC3=CC=CN3C(=N2)NC4=NNC(=C4)C5CC5)(C)C)C(=O)NC6=CN=C(C=C6)F,CC1(CC(N(C1)C2=NC3=CC=CN3C(=N2)NC4=NNC(=C4)C5CC5)(C)C(=O)NC6=CN=C(C=C6)F)C
71713629,C[C@]1(CCCN1C2=NN3C=CC=C3C(=N2)NC4=NNC(=C4)C5CC5)C(=O)NC6=CN=C(C=C6)[18F],CC1(CCCN1C2=NN3C=CC=C3C(=N2)NC4=NNC(=C4)C5CC5)C(=O)NC6=CN=C(C=C6)F
57680516,CCN1C(=CC=N1)NC(=O)[C@@]2(CCCN2C3=NN4C=CC=C4C(=N3)NC5=NNC(=C5)C6CC6)C,CCN1C(=CC=N1)NC(=O)C2(CCCN2C3=NN4C=CC=C4C(=N3)NC5=NNC(=C5)C6CC6)C
147725504,C1C[C@H](CN(C1)CC(F)(F)F)NC(=O)C2CCCN2C3=NN4C=CC=C4C(=N3)NC5=NNC(=C5)C6CC6,C1CC(CN(C1)CC(F)(F)F)NC(=O)C2CCCN2C3=NN4C=CC=C4C(=N3)NC5=NNC(=C5)C6CC6
69728944,CC1=CC(=CC=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OCCN5CCOC(C5)COC,CC1=CC(=CC=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OCCN5CCOC(C5)COC
68107492,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OCCN5CCOCC5.Cl,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OCCN5CCOCC5.Cl
22147162,CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=CC=C(C3=CC=CC=C32)OCCN4CCOC(C4)CCC5=CC=CC=C5)C,CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=CC=C(C3=CC=CC=C32)OCCN4CCOC(C4)CCC5=CC=CC=C5)C
69736524,CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=CC=C(C3=CC=CC=C32)OCCN4CCOCC4)N5C=CC=CC5OC,CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=CC=C(C3=CC=CC=C32)OCCN4CCOCC4)N5C=CC=CC5OC
11466698,[2H]C1=CC(=CC=C1C)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OCCN5CCOCC5,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OCCN5CCOCC5
10187280,CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=CC=C(C3=CC=CC=C32)OCCN4CCOCC4)C5=CC=C(C=C5)CO,CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=CC=C(C3=CC=CC=C32)OCCN4CCOCC4)C5=CC=C(C=C5)CO
9850770,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OCCN5CCS(=O)CC5,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OCCN5CCS(=O)CC5
142984667,CC1C=C(C=CC1(C)C)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OCCN5CCOCC5,CC1C=C(C=CC1(C)C)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OCCN5CCOCC5
24986961,CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=CC=C(C3=CC=CC=C32)OCCN4CCOCC4)C5=CC=C(C=C5)CN6C(=O)NC(=O)S6,CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=CC=C(C3=CC=CC=C32)OCCN4CCOCC4)C5=CC=C(C=C5)CN6C(=O)NC(=O)S6
69147571,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OCCN5C=COC(=C5)C6=CC=CCC6,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OCCN5C=COC(=C5)C6=CC=CCC6
57747658,CC1=CC(=NN1)NC2=CC(=NC(=N2)SC3=CC=C(C=C3)NC(=O)C4CC4)N5CCN(CC5)CCC(=O)C,CC1=CC(=NN1)NC2=CC(=NC(=N2)SC3=CC=C(C=C3)NC(=O)C4CC4)N5CCN(CC5)CCC(=O)C
11754913,CCCN1CCN(CC1)C2=NC(=NC(=C2)NC3=NNC(=C3)C)SC4=CC=C(C=C4)NC(=O)CC,CCCN1CCN(CC1)C2=NC(=NC(=C2)NC3=NNC(=C3)C)SC4=CC=C(C=C4)NC(=O)CC
68099112,CCCC1=CC(=NN1)NC2=NC(=NC(=N2)SC3=CC=C(C=C3)NC(=O)C(C)C)N4CCN(CC4)C,CCCC1=CC(=NN1)NC2=NC(=NC(=N2)SC3=CC=C(C=C3)NC(=O)C(C)C)N4CCN(CC4)C
160280600,C.CC1=CC(=NN1)NC2=CC(=NC(=N2)SC3=CC=C(C=C3)NC(=O)C4CC4)N5CCN(CC5)C,C.CC1=CC(=NN1)NC2=CC(=NC(=N2)SC3=CC=C(C=C3)NC(=O)C4CC4)N5CCN(CC5)C
70820889,CC1=CC(=NN1)NC2=NC(=NC(=N2)SC3=CC=C(C=C3)NC(=O)C4CC4)N5CCN(CC5)CCN(C)C,CC1=CC(=NN1)NC2=NC(=NC(=N2)SC3=CC=C(C=C3)NC(=O)C4CC4)N5CCN(CC5)CCN(C)C
44132381,CC1=CC(=NN1)NC2=CC(=NC(=N2)SC3=CC=C(C=C3)NC(=O)C4CC4)N5CCN(CC5)CCCCC(=O)NO,CC1=CC(=NN1)NC2=CC(=NC(=N2)SC3=CC=C(C=C3)NC(=O)C4CC4)N5CCN(CC5)CCCCC(=O)NO
25106542,CCC(=O)NC1=CC=C(C=C1)SC2=NC(=CC(=N2)N3CCN(CC3)C(C)(C)CC)NC4=NNC(=C4)C,CCC(=O)NC1=CC=C(C=C1)SC2=NC(=CC(=N2)N3CCN(CC3)C(C)(C)CC)NC4=NNC(=C4)C
134460834,CCCCC(=O)N1CCN(CC1)C2=NC(=NC(=C2)NC3=NNC(=C3)C)SC4=CC=C(C=C4)NCC5CC5,CCCCC(=O)N1CCN(CC1)C2=NC(=NC(=C2)NC3=NNC(=C3)C)SC4=CC=C(C=C4)NCC5CC5
68250965,CC1=CC(=NN1)NC2=CC(=NC(=N2)SC3=CC=C(C=C3)NC(=O)C(=C)C)N4CCN(CC4)C,CC1=CC(=NN1)NC2=CC(=NC(=N2)SC3=CC=C(C=C3)NC(=O)C(=C)C)N4CCN(CC4)C
145685908,CC.CC.CC.CC1=CC(=NN1)NC2=CC(=NC(=N2)SC3=CC=C(C=C3)NC)N4CCN(CC4)C.C1CC1C=O,CC.CC.CC.CC1=CC(=NN1)NC2=CC(=NC(=N2)SC3=CC=C(C=C3)NC)N4CCN(CC4)C.C1CC1C=O
68678248,CC(C)(C)OC(=O)NCCOC1=C(C=C2C(=C1)N=CN=C2NC3=CC=C(C=C3)NC(=O)C4=CC=CC=C4)OC,CC(C)(C)OC(=O)NCCOC1=C(C=C2C(=C1)N=CN=C2NC3=CC=C(C=C3)NC(=O)C4=CC=CC=C4)OC
21002979,CCOC1=CC(=C(C=C1NC2=NC=NC3=CC(=C(C=C32)OC)OC)OCC)NC(=O)C4=CC=CC=C4,CCOC1=CC(=C(C=C1NC2=NC=NC3=CC(=C(C=C32)OC)OC)OCC)NC(=O)C4=CC=CC=C4
9851245,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)NC(=O)C4=CC=CC=C4)C(F)(F)F)OCCCN5CCOCC5,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)NC(=O)C4=CC=CC=C4)C(F)(F)F)OCCCN5CCOCC5
69052667,COC1=CC=CC(=C1)C(=O)N2CCC(CC2)OC3=CC=C(C=C3)NC4=NC=NC5=CC(=C(C=C54)OC)OC,COC1=CC=CC(=C1)C(=O)N2CCC(CC2)OC3=CC=C(C=C3)NC4=NC=NC5=CC(=C(C=C54)OC)OC
71471453,COC1=C(C=C2C(=C1)N=CN=C2NCC3=CC=C(C=C3)C(=O)NC4=CC=CC=C4N)OCCCN5CCOCC5,COC1=C(C=C2C(=C1)N=CN=C2NCC3=CC=C(C=C3)C(=O)NC4=CC=CC=C4N)OCCCN5CCOCC5
166515248,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=CC=C(C=C4)OC5=CC=C(C=C5)C(=O)N)OC,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=CC=C(C=C4)OC5=CC=C(C=C5)C(=O)N)OC
123745927,CC(=N)C(=C)NC(=O)C1=CC=C(C=C1)CNC2=NC=NC3=CC(=C(C=C32)OCCCN4CCOCC4)OC,CC(=N)C(=C)NC(=O)C1=CC=C(C=C1)CNC2=NC=NC3=CC(=C(C=C32)OCCCN4CCOCC4)OC
69053489,CC1=C(C=CC(=C1)NC2=NC=NC3=CC(=C(C=C32)OCCCN4CCOCC4)OC)OC5=CC=CC(=C5)C(=O)NC(C)(C)C,CC1=C(C=CC(=C1)NC2=NC=NC3=CC(=C(C=C32)OCCCN4CCOCC4)OC)OC5=CC=CC(=C5)C(=O)NC(C)(C)C
127028970,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=C(C=C3)NC(=O)C4=CC=CC=C4)OCCN5CCCCC5,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=C(C=C3)NC(=O)C4=CC=CC=C4)OCCN5CCCCC5
117082544,COC1=C(C=C2C(=C1)C(=NC(=N2)C3=CC=C(C=C3)C(=O)N)NC4=CC=C(C=C4)N5CCOCC5)OC,COC1=C(C=C2C(=C1)C(=NC(=N2)C3=CC=C(C=C3)C(=O)N)NC4=CC=C(C=C4)N5CCOCC5)OC
138720361,CCC(=O)[C@@H](C1=C([C@H](C[C@](C1(C)C)([C@H]([C@H]2C[C@H](C[C@@H]3[C@]2(CO3)OC(=O)C)O)OC(=O)C4=CC=CC=C4)O)OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)C)OC(=O)C,CCC(=O)C(C1=C(C(CC(C1(C)C)(C(C2CC(CC3C2(CO3)OC(=O)C)O)OC(=O)C4=CC=CC=C4)O)OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)C)OC(=O)C
149427046,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)OC(=O)CC(=O)CC8=CC=C(C=C8)C(=O)O)C)OC(=O)C,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)OC(=O)CC(=O)CC8=CC=C(C=C8)C(=O)O)C)OC(=O)C
88912283,CC1[C@H](C[C@]2([C@@H]([C@@H]3[C@@]([C@H](C[C@@H]4[C@@]3(CO4)OC(=O)C)O)(C(=O)[C@@H]([C@H]1C2(C)C)OC(=O)C)C)OC(=O)C5=CC=CC=C5)O)OC(=O)[C@@H]([C@H](C6=CC=CC=C6)NC(=O)C7=CC=CC=C7)OC(=O)CCC(=O)C(C)(C)C,CC1C(CC2(C(C3C(C(CC4C3(CO4)OC(=O)C)O)(C(=O)C(C1C2(C)C)OC(=O)C)C)OC(=O)C5=CC=CC=C5)O)OC(=O)C(C(C6=CC=CC=C6)NC(=O)C7=CC=CC=C7)OC(=O)CCC(=O)C(C)(C)C
58325441,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(CC1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)OC(=O)C)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)OC(=O)C)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C
9832665,CC(=O)O[C@@H]1C2=C[C@H](C[C@](C2(C)C)([C@H]([C@H]3C(C1=O)[C@H](C[C@@H]4[C@]3(CO4)OC(=O)C)O)OC(=O)C5=CC=CC=C5)O)OC(=O)[C@@H]([C@H](C6=CC=CC=C6)NC(=O)C7=CC=CC=C7)O.O.O.O,CC(=O)OC1C2=CC(CC(C2(C)C)(C(C3C(C1=O)C(CC4C3(CO4)OC(=O)C)O)OC(=O)C5=CC=CC=C5)O)OC(=O)C(C(C6=CC=CC=C6)NC(=O)C7=CC=CC=C7)O.O.O.O
