,DATASET,COSMIC_ID,CELL_LINE_NAME,SANGER_MODEL_ID,TCGA_DESC,DRUG_ID,DRUG_NAME,PUTATIVE_TARGET,PATHWAY_NAME,LN_IC50,AUC
211,GDSC2,908473,NCI-H1666,SIDM00743,LUAD,1005,Cisplatin,DNA crosslinker,DNA replication,5.922199,0.966634
212,GDSC2,908475,NCI-H1755,SIDM00738,LUAD,1005,Cisplatin,DNA crosslinker,DNA replication,4.962087,0.972579
213,GDSC2,908476,NCI-H1993,SIDM00758,LUAD,1005,Cisplatin,DNA crosslinker,DNA replication,3.633889,0.947331
214,GDSC2,909719,SK-HEP-1,SIDM01110,LIHC,1005,Cisplatin,DNA crosslinker,DNA replication,4.376716,0.978644
215,GDSC2,909721,SK-LU-1,SIDM01108,LUAD,1005,Cisplatin,DNA crosslinker,DNA replication,3.096424,0.883271
216,GDSC2,909728,SK-MES-1,SIDM01103,LUSC,1005,Cisplatin,DNA crosslinker,DNA replication,4.348507,0.967854
217,GDSC2,909736,SNU-387,SIDM01180,LIHC,1005,Cisplatin,DNA crosslinker,DNA replication,5.881463,0.979616
218,GDSC2,909737,SNU-423,SIDM01199,LIHC,1005,Cisplatin,DNA crosslinker,DNA replication,3.653204,0.943858
219,GDSC2,909738,SNU-449,SIDM01194,LIHC,1005,Cisplatin,DNA crosslinker,DNA replication,4.986512,0.947153
220,GDSC2,910850,C3A,SIDM01237,LIHC,1005,Cisplatin,DNA crosslinker,DNA replication,3.176287,0.898333
221,GDSC2,910900,NCI-H1651,SIDM00744,LUAD,1005,Cisplatin,DNA crosslinker,DNA replication,1.632082,0.871487
222,GDSC2,924244,NCI-H1975,SIDM00759,LUAD,1005,Cisplatin,DNA crosslinker,DNA replication,4.315943,0.962667
223,GDSC2,1240142,HARA,SIDM00598,LUSC,1005,Cisplatin,DNA crosslinker,DNA replication,3.003699,0.937981
224,GDSC2,1240143,HCC-15,SIDM01072,LUSC,1005,Cisplatin,DNA crosslinker,DNA replication,4.289683,0.969613
225,GDSC2,1240145,HCC-44,SIDM01069,LUAD,1005,Cisplatin,DNA crosslinker,DNA replication,2.129741,0.893589
226,GDSC2,1240146,HCC-827,SIDM01067,LUAD,1005,Cisplatin,DNA crosslinker,DNA replication,4.559979,0.950319
227,GDSC2,1240157,JHH-2,SIDM00617,LIHC,1005,Cisplatin,DNA crosslinker,DNA replication,4.305671,0.963714
228,GDSC2,1240158,JHH-4,SIDM00616,LIHC,1005,Cisplatin,DNA crosslinker,DNA replication,3.101923,0.921121
229,GDSC2,1240159,JHH-6,SIDM00615,LIHC,1005,Cisplatin,DNA crosslinker,DNA replication,5.772361,0.975036
230,GDSC2,1240160,JHH-7,SIDM00614,LIHC,1005,Cisplatin,DNA crosslinker,DNA replication,4.610205,0.962626
231,GDSC2,1240183,NCI-H1869,SIDM00768,LUSC,1005,Cisplatin,DNA crosslinker,DNA replication,5.494319,0.978272
232,GDSC2,1240185,NCI-H1944,SIDM00762,LUAD,1005,Cisplatin,DNA crosslinker,DNA replication,4.067219,0.948134
233,GDSC2,1240187,NCI-H2023,SIDM00753,LUAD,1005,Cisplatin,DNA crosslinker,DNA replication,0.918143,0.780285
234,GDSC2,1240190,NCI-H3122,SIDM00137,LUAD,1005,Cisplatin,DNA crosslinker,DNA replication,3.822662,0.94819
235,GDSC2,1240202,PC-3_[JPC-3],SIDM00361,LUAD,1005,Cisplatin,DNA crosslinker,DNA replication,4.972254,0.963947
236,GDSC2,1240217,SNU-398,SIDM01181,LIHC,1005,Cisplatin,DNA crosslinker,DNA replication,4.626206,0.976313
237,GDSC2,1290908,HCC-78,SIDM01068,LUAD,1005,Cisplatin,DNA crosslinker,DNA replication,4.466437,0.963114
238,GDSC2,1298146,huH-1,SIDM00586,LIHC,1005,Cisplatin,DNA crosslinker,DNA replication,3.517396,0.933035
239,GDSC2,1298151,JHH-1,SIDM00618,LIHC,1005,Cisplatin,DNA crosslinker,DNA replication,5.183581,0.979674
240,GDSC2,1298223,LC-1-sq,SIDM00300,LUSC,1005,Cisplatin,DNA crosslinker,DNA replication,3.048518,0.932222
241,GDSC2,1298226,LOU-NH91,SIDM00341,LUSC,1005,Cisplatin,DNA crosslinker,DNA replication,3.961548,0.955379
242,GDSC2,1298347,NCI-H1435,SIDM00658,LUAD,1005,Cisplatin,DNA crosslinker,DNA replication,4.580373,0.993985
243,GDSC2,1298348,NCI-H1568,SIDM00750,LUAD,1005,Cisplatin,DNA crosslinker,DNA replication,5.921436,0.976461
244,GDSC2,1298350,NCI-H1781,SIDM00754,LUAD,1005,Cisplatin,DNA crosslinker,DNA replication,1.374047,0.828032
245,GDSC2,1298537,RERF-LC-KJ,SIDM00356,LUAD,1005,Cisplatin,DNA crosslinker,DNA replication,4.068255,0.971729
246,GDSC2,1298538,RERF-LC-Sq1,SIDM00354,LUSC,1005,Cisplatin,DNA crosslinker,DNA replication,2.376197,0.899182
247,GDSC2,1503370,EMC-BAC-2,SIDM00047,LUAD,1005,Cisplatin,DNA crosslinker,DNA replication,3.009285,0.918557
248,GDSC2,687777,Calu-3,SIDM00922,LUAD,1006,Cytarabine,Antimetabolite,Other,4.996607,0.97563
249,GDSC2,687787,LK-2,SIDM00548,LUSC,1006,Cytarabine,Antimetabolite,Other,1.161307,0.887576
250,GDSC2,687798,NCI-H1623,SIDM00747,LUAD,1006,Cytarabine,Antimetabolite,Other,-0.965326,0.706186
251,GDSC2,687799,NCI-H1648,SIDM00746,LUAD,1006,Cytarabine,Antimetabolite,Other,3.937096,0.979022
252,GDSC2,687800,NCI-H1650,SIDM00745,LUAD,1006,Cytarabine,Antimetabolite,Other,5.076661,0.975363
253,GDSC2,687802,NCI-H1693,SIDM00742,LUAD,1006,Cytarabine,Antimetabolite,Other,3.883526,0.938318
254,GDSC2,687807,NCI-H1838,SIDM00769,LUAD,1006,Cytarabine,Antimetabolite,Other,4.939161,0.972789
255,GDSC2,687812,NCI-H2085,SIDM00709,LUAD,1006,Cytarabine,Antimetabolite,Other,4.274287,0.979204
256,GDSC2,687815,NCI-H2170,SIDM00716,LUSC,1006,Cytarabine,Antimetabolite,Other,0.530894,0.855171
257,GDSC2,687816,NCI-H2228,SIDM00729,LUAD,1006,Cytarabine,Antimetabolite,Other,-0.107939,0.75951
258,GDSC2,687819,NCI-H2342,SIDM00727,LUAD,1006,Cytarabine,Antimetabolite,Other,4.385887,0.982645
259,GDSC2,687820,NCI-H2347,SIDM00726,LUAD,1006,Cytarabine,Antimetabolite,Other,4.410008,0.949544
260,GDSC2,687821,NCI-H2405,SIDM00724,LUAD,1006,Cytarabine,Antimetabolite,Other,2.644246,0.884031
261,GDSC2,713869,VMRC-LCD,SIDM00320,LUAD,1006,Cytarabine,Antimetabolite,Other,3.6493,0.971036
262,GDSC2,722046,NCI-H2122,SIDM00702,LUAD,1006,Cytarabine,Antimetabolite,Other,1.507869,0.938181
263,GDSC2,722066,NCI-H650,SIDM01124,LUAD,1006,Cytarabine,Antimetabolite,Other,3.552253,0.985406
264,GDSC2,724834,NCI-H2087,SIDM00708,LUAD,1006,Cytarabine,Antimetabolite,Other,1.159273,0.866427
265,GDSC2,724859,Calu-6,SIDM00921,LUAD,1006,Cytarabine,Antimetabolite,Other,1.6084,0.885141
266,GDSC2,724866,NCI-H1355,SIDM00645,LUAD,1006,Cytarabine,Antimetabolite,Other,3.947456,0.957161
267,GDSC2,724868,NCI-H1792,SIDM00771,LUAD,1006,Cytarabine,Antimetabolite,Other,1.479262,0.933877
268,GDSC2,724873,NCI-H2009,SIDM00756,LUAD,1006,Cytarabine,Antimetabolite,Other,1.711467,0.914317
269,GDSC2,724878,SW1573,SIDM01163,LUAD,1006,Cytarabine,Antimetabolite,Other,4.499366,0.966713
270,GDSC2,753554,EBC-1,SIDM00486,LUSC,1006,Cytarabine,Antimetabolite,Other,2.184831,0.931211
271,GDSC2,753556,EPLC-272H,SIDM01044,LUSC,1006,Cytarabine,Antimetabolite,Other,1.823348,0.92031
272,GDSC2,753569,KNS-62,SIDM00606,LUSC,1006,Cytarabine,Antimetabolite,Other,1.735318,0.92456
273,GDSC2,753592,LXF-289,SIDM00339,LUAD,1006,Cytarabine,Antimetabolite,Other,0.37791,0.85266
274,GDSC2,753600,NCI-H1563,SIDM00751,LUAD,1006,Cytarabine,Antimetabolite,Other,3.726385,0.979552
275,GDSC2,753608,PC-14,SIDM00237,LUAD,1006,Cytarabine,Antimetabolite,Other,1.661593,0.915501
276,GDSC2,905941,NCI-H226,SIDM00139,LUSC,1006,Cytarabine,Antimetabolite,Other,6.078426,0.972061
277,GDSC2,905942,NCI-H23,SIDM00138,LUAD,1006,Cytarabine,Antimetabolite,Other,0.354518,0.859895
278,GDSC2,905944,NCI-H522,SIDM00116,LUAD,1006,Cytarabine,Antimetabolite,Other,1.773186,0.933891
279,GDSC2,905949,A549,SIDM00903,LUAD,1006,Cytarabine,Antimetabolite,Other,-1.229092,0.675314
280,GDSC2,905967,NCI-H322M,SIDM00117,LUAD,1006,Cytarabine,Antimetabolite,Other,0.168563,0.799161
281,GDSC2,905972,HOP-62,SIDM00133,LUAD,1006,Cytarabine,Antimetabolite,Other,0.777832,0.838966
282,GDSC2,906805,COR-L105,SIDM00513,LUAD,1006,Cytarabine,Antimetabolite,Other,3.589841,0.948542
283,GDSC2,907057,HLE,SIDM00064,LIHC,1006,Cytarabine,Antimetabolite,Other,2.534327,0.959177
284,GDSC2,907071,HuH-7,SIDM00585,LIHC,1006,Cytarabine,Antimetabolite,Other,3.195211,0.962876
285,GDSC2,908443,NCI-H520,SIDM01130,LUSC,1006,Cytarabine,Antimetabolite,Other,2.731069,0.945777
286,GDSC2,908460,NCI-H441,SIDM00925,LUAD,1006,Cytarabine,Antimetabolite,Other,4.530152,0.936525
287,GDSC2,908463,NCI-H1793,SIDM00755,LUAD,1006,Cytarabine,Antimetabolite,Other,5.742597,0.975293
288,GDSC2,908465,NCI-H358,SIDM00718,LUAD,1006,Cytarabine,Antimetabolite,Other,3.262243,0.940529
289,GDSC2,908472,NCI-H1573,SIDM00749,LUAD,1006,Cytarabine,Antimetabolite,Other,3.208525,0.972465
290,GDSC2,908473,NCI-H1666,SIDM00743,LUAD,1006,Cytarabine,Antimetabolite,Other,3.558199,0.9379
291,GDSC2,908475,NCI-H1755,SIDM00738,LUAD,1006,Cytarabine,Antimetabolite,Other,2.851897,0.948123
292,GDSC2,908476,NCI-H1993,SIDM00758,LUAD,1006,Cytarabine,Antimetabolite,Other,3.326465,0.965393
293,GDSC2,909719,SK-HEP-1,SIDM01110,LIHC,1006,Cytarabine,Antimetabolite,Other,2.165296,0.949907
294,GDSC2,909721,SK-LU-1,SIDM01108,LUAD,1006,Cytarabine,Antimetabolite,Other,4.09671,0.948923
295,GDSC2,909728,SK-MES-1,SIDM01103,LUSC,1006,Cytarabine,Antimetabolite,Other,1.576442,0.90824
296,GDSC2,909736,SNU-387,SIDM01180,LIHC,1006,Cytarabine,Antimetabolite,Other,4.621523,0.976487
297,GDSC2,909737,SNU-423,SIDM01199,LIHC,1006,Cytarabine,Antimetabolite,Other,2.504384,0.939063
298,GDSC2,909738,SNU-449,SIDM01194,LIHC,1006,Cytarabine,Antimetabolite,Other,5.210769,0.969331
299,GDSC2,910850,C3A,SIDM01237,LIHC,1006,Cytarabine,Antimetabolite,Other,1.29386,0.852451
300,GDSC2,910900,NCI-H1651,SIDM00744,LUAD,1006,Cytarabine,Antimetabolite,Other,2.104157,0.950108
301,GDSC2,924244,NCI-H1975,SIDM00759,LUAD,1006,Cytarabine,Antimetabolite,Other,2.124006,0.926343
302,GDSC2,1240142,HARA,SIDM00598,LUSC,1006,Cytarabine,Antimetabolite,Other,-0.548685,0.758271
303,GDSC2,1240143,HCC-15,SIDM01072,LUSC,1006,Cytarabine,Antimetabolite,Other,2.712809,0.956304
304,GDSC2,1240145,HCC-44,SIDM01069,LUAD,1006,Cytarabine,Antimetabolite,Other,1.270447,0.901868
305,GDSC2,1240146,HCC-827,SIDM01067,LUAD,1006,Cytarabine,Antimetabolite,Other,2.25954,0.907622
306,GDSC2,1240157,JHH-2,SIDM00617,LIHC,1006,Cytarabine,Antimetabolite,Other,4.224177,0.979499
307,GDSC2,1240158,JHH-4,SIDM00616,LIHC,1006,Cytarabine,Antimetabolite,Other,4.24007,0.976409
308,GDSC2,1240159,JHH-6,SIDM00615,LIHC,1006,Cytarabine,Antimetabolite,Other,2.951764,0.93649
309,GDSC2,1240160,JHH-7,SIDM00614,LIHC,1006,Cytarabine,Antimetabolite,Other,4.306966,0.97484
310,GDSC2,1240183,NCI-H1869,SIDM00768,LUSC,1006,Cytarabine,Antimetabolite,Other,3.823486,0.968095
311,GDSC2,1240185,NCI-H1944,SIDM00762,LUAD,1006,Cytarabine,Antimetabolite,Other,0.239135,0.801649
312,GDSC2,1240187,NCI-H2023,SIDM00753,LUAD,1006,Cytarabine,Antimetabolite,Other,-1.813623,0.605721
313,GDSC2,1240190,NCI-H3122,SIDM00137,LUAD,1006,Cytarabine,Antimetabolite,Other,1.170191,0.875983
314,GDSC2,1240202,PC-3_[JPC-3],SIDM00361,LUAD,1006,Cytarabine,Antimetabolite,Other,1.759643,0.891641
315,GDSC2,1240217,SNU-398,SIDM01181,LIHC,1006,Cytarabine,Antimetabolite,Other,0.153426,0.818687
316,GDSC2,1290908,HCC-78,SIDM01068,LUAD,1006,Cytarabine,Antimetabolite,Other,1.215343,0.876968
317,GDSC2,1298146,huH-1,SIDM00586,LIHC,1006,Cytarabine,Antimetabolite,Other,2.928247,0.946137
318,GDSC2,1298151,JHH-1,SIDM00618,LIHC,1006,Cytarabine,Antimetabolite,Other,3.5318,0.969644
319,GDSC2,1298223,LC-1-sq,SIDM00300,LUSC,1006,Cytarabine,Antimetabolite,Other,1.613513,0.913061
320,GDSC2,1298226,LOU-NH91,SIDM00341,LUSC,1006,Cytarabine,Antimetabolite,Other,2.194279,0.930788
321,GDSC2,1298347,NCI-H1435,SIDM00658,LUAD,1006,Cytarabine,Antimetabolite,Other,3.451912,0.993429
322,GDSC2,1298348,NCI-H1568,SIDM00750,LUAD,1006,Cytarabine,Antimetabolite,Other,3.791574,0.95767
323,GDSC2,1298350,NCI-H1781,SIDM00754,LUAD,1006,Cytarabine,Antimetabolite,Other,0.688495,0.849903
324,GDSC2,1298537,RERF-LC-KJ,SIDM00356,LUAD,1006,Cytarabine,Antimetabolite,Other,3.999311,0.985877
325,GDSC2,1298538,RERF-LC-Sq1,SIDM00354,LUSC,1006,Cytarabine,Antimetabolite,Other,1.085509,0.882138
326,GDSC2,1503370,EMC-BAC-2,SIDM00047,LUAD,1006,Cytarabine,Antimetabolite,Other,-0.419065,0.75259
327,GDSC2,687777,Calu-3,SIDM00922,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-1.067262,0.959729
328,GDSC2,687787,LK-2,SIDM00548,LUSC,1007,Docetaxel,Microtubule stabiliser,Mitosis,-5.783836,0.734521
329,GDSC2,687794,NCI-H1437,SIDM00734,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-6.56011,0.656881
330,GDSC2,687798,NCI-H1623,SIDM00747,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-3.583533,0.903732
331,GDSC2,687799,NCI-H1648,SIDM00746,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-5.319868,0.77943
332,GDSC2,687800,NCI-H1650,SIDM00745,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-1.991299,0.934532
333,GDSC2,687802,NCI-H1693,SIDM00742,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-0.81635,0.947289
334,GDSC2,687807,NCI-H1838,SIDM00769,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-0.675963,0.964436
335,GDSC2,687812,NCI-H2085,SIDM00709,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-3.80396,0.884582
336,GDSC2,687815,NCI-H2170,SIDM00716,LUSC,1007,Docetaxel,Microtubule stabiliser,Mitosis,-5.529357,0.768233
337,GDSC2,687816,NCI-H2228,SIDM00729,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-4.146531,0.836071
338,GDSC2,687819,NCI-H2342,SIDM00727,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-1.021556,0.978535
339,GDSC2,687820,NCI-H2347,SIDM00726,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,0.857092,0.973777
340,GDSC2,687821,NCI-H2405,SIDM00724,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,0.346067,0.959298
341,GDSC2,713869,VMRC-LCD,SIDM00320,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-4.631171,0.83163
342,GDSC2,722045,NCI-H2030,SIDM00715,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-3.443411,0.895625
343,GDSC2,722046,NCI-H2122,SIDM00702,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-6.925399,0.61977
344,GDSC2,722058,NCI-H1734,SIDM00739,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-5.293425,0.820405
345,GDSC2,722066,NCI-H650,SIDM01124,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-2.430235,0.969998
346,GDSC2,724834,NCI-H2087,SIDM00708,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-4.090794,0.855515
347,GDSC2,724859,Calu-6,SIDM00921,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-5.139453,0.771269
348,GDSC2,724866,NCI-H1355,SIDM00645,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-3.997837,0.843784
349,GDSC2,724868,NCI-H1792,SIDM00771,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-5.538671,0.783238
350,GDSC2,724873,NCI-H2009,SIDM00756,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-5.530362,0.757427
351,GDSC2,724874,NCI-H2291,SIDM00728,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-1.507075,0.934142
352,GDSC2,724878,SW1573,SIDM01163,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-1.492886,0.947896
353,GDSC2,753554,EBC-1,SIDM00486,LUSC,1007,Docetaxel,Microtubule stabiliser,Mitosis,-3.765298,0.889597
354,GDSC2,753556,EPLC-272H,SIDM01044,LUSC,1007,Docetaxel,Microtubule stabiliser,Mitosis,-5.207078,0.788309
355,GDSC2,753569,KNS-62,SIDM00606,LUSC,1007,Docetaxel,Microtubule stabiliser,Mitosis,-4.168731,0.87847
356,GDSC2,753592,LXF-289,SIDM00339,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-5.799058,0.747643
357,GDSC2,753600,NCI-H1563,SIDM00751,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-2.829098,0.945024
358,GDSC2,753608,PC-14,SIDM00237,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-5.166266,0.794606
359,GDSC2,905941,NCI-H226,SIDM00139,LUSC,1007,Docetaxel,Microtubule stabiliser,Mitosis,-1.994041,0.90681
360,GDSC2,905942,NCI-H23,SIDM00138,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-3.730747,0.926419
361,GDSC2,905944,NCI-H522,SIDM00116,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-4.63506,0.853157
362,GDSC2,905949,A549,SIDM00903,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-5.703282,0.737439
363,GDSC2,905967,NCI-H322M,SIDM00117,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-3.794134,0.876566
364,GDSC2,905970,EKVX,SIDM00119,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,0.063284,0.970279
365,GDSC2,905972,HOP-62,SIDM00133,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-2.725567,0.922345
366,GDSC2,906791,ABC-1,SIDM00494,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-3.25927,0.915946
367,GDSC2,906805,COR-L105,SIDM00513,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-1.992977,0.934493
368,GDSC2,907057,HLE,SIDM00064,LIHC,1007,Docetaxel,Microtubule stabiliser,Mitosis,-4.728627,0.843772
369,GDSC2,907071,HuH-7,SIDM00585,LIHC,1007,Docetaxel,Microtubule stabiliser,Mitosis,-2.065129,0.958448
370,GDSC2,907786,LC-2-ad,SIDM00297,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-5.472599,0.788432
371,GDSC2,908443,NCI-H520,SIDM01130,LUSC,1007,Docetaxel,Microtubule stabiliser,Mitosis,-4.976563,0.799275
372,GDSC2,908460,NCI-H441,SIDM00925,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-1.685267,0.904417
373,GDSC2,908463,NCI-H1793,SIDM00755,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-2.660418,0.895119
374,GDSC2,908465,NCI-H358,SIDM00718,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-4.137614,0.835203
375,GDSC2,908472,NCI-H1573,SIDM00749,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-3.540491,0.917498
376,GDSC2,908473,NCI-H1666,SIDM00743,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-3.989703,0.830827
377,GDSC2,908475,NCI-H1755,SIDM00738,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-4.695827,0.820287
378,GDSC2,908476,NCI-H1993,SIDM00758,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-4.725794,0.825325
379,GDSC2,909719,SK-HEP-1,SIDM01110,LIHC,1007,Docetaxel,Microtubule stabiliser,Mitosis,-4.320148,0.877529
380,GDSC2,909721,SK-LU-1,SIDM01108,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-2.65,0.896468
381,GDSC2,909728,SK-MES-1,SIDM01103,LUSC,1007,Docetaxel,Microtubule stabiliser,Mitosis,-4.020127,0.878811
382,GDSC2,909736,SNU-387,SIDM01180,LIHC,1007,Docetaxel,Microtubule stabiliser,Mitosis,-4.723138,0.807272
383,GDSC2,909737,SNU-423,SIDM01199,LIHC,1007,Docetaxel,Microtubule stabiliser,Mitosis,-3.521136,0.898534
384,GDSC2,909738,SNU-449,SIDM01194,LIHC,1007,Docetaxel,Microtubule stabiliser,Mitosis,0.405077,0.972903
385,GDSC2,910399,NCI-H838,SIDM01150,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-5.957926,0.726598
386,GDSC2,910850,C3A,SIDM01237,LIHC,1007,Docetaxel,Microtubule stabiliser,Mitosis,-1.984929,0.931651
387,GDSC2,910900,NCI-H1651,SIDM00744,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-5.236122,0.804431
388,GDSC2,910931,RERF-LC-MS,SIDM00355,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-5.717356,0.757684
389,GDSC2,924244,NCI-H1975,SIDM00759,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-5.08995,0.79187
390,GDSC2,1240142,HARA,SIDM00598,LUSC,1007,Docetaxel,Microtubule stabiliser,Mitosis,-6.751594,0.632811
391,GDSC2,1240143,HCC-15,SIDM01072,LUSC,1007,Docetaxel,Microtubule stabiliser,Mitosis,-6.299937,0.681272
392,GDSC2,1240145,HCC-44,SIDM01069,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-5.483394,0.770948
393,GDSC2,1240146,HCC-827,SIDM01067,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-3.037564,0.897926
394,GDSC2,1240147,Hep3B2-1-7,SIDM00672,LIHC,1007,Docetaxel,Microtubule stabiliser,Mitosis,-4.125543,0.912972
395,GDSC2,1240157,JHH-2,SIDM00617,LIHC,1007,Docetaxel,Microtubule stabiliser,Mitosis,-3.226767,0.916334
396,GDSC2,1240158,JHH-4,SIDM00616,LIHC,1007,Docetaxel,Microtubule stabiliser,Mitosis,-3.288131,0.906953
397,GDSC2,1240159,JHH-6,SIDM00615,LIHC,1007,Docetaxel,Microtubule stabiliser,Mitosis,-3.457839,0.881436
398,GDSC2,1240160,JHH-7,SIDM00614,LIHC,1007,Docetaxel,Microtubule stabiliser,Mitosis,-3.58865,0.886804
399,GDSC2,1240183,NCI-H1869,SIDM00768,LUSC,1007,Docetaxel,Microtubule stabiliser,Mitosis,-2.477341,0.936998
400,GDSC2,1240185,NCI-H1944,SIDM00762,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-4.552136,0.823311
401,GDSC2,1240187,NCI-H2023,SIDM00753,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-4.9432,0.795108
402,GDSC2,1240190,NCI-H3122,SIDM00137,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-4.521922,0.834699
403,GDSC2,1240202,PC-3_[JPC-3],SIDM00361,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-4.091352,0.84763
404,GDSC2,1240217,SNU-398,SIDM01181,LIHC,1007,Docetaxel,Microtubule stabiliser,Mitosis,-5.117168,0.801699
405,GDSC2,1247873,H3255,SIDM00046,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-2.932834,0.892173
406,GDSC2,1290908,HCC-78,SIDM01068,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-3.512993,0.896262
407,GDSC2,1298146,huH-1,SIDM00586,LIHC,1007,Docetaxel,Microtubule stabiliser,Mitosis,-3.220355,0.905844
408,GDSC2,1298151,JHH-1,SIDM00618,LIHC,1007,Docetaxel,Microtubule stabiliser,Mitosis,-2.773458,0.936542
409,GDSC2,1298223,LC-1-sq,SIDM00300,LUSC,1007,Docetaxel,Microtubule stabiliser,Mitosis,-3.339232,0.918932
410,GDSC2,1298226,LOU-NH91,SIDM00341,LUSC,1007,Docetaxel,Microtubule stabiliser,Mitosis,-5.599427,0.746927
411,GDSC2,1298347,NCI-H1435,SIDM00658,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-2.718131,0.979596
412,GDSC2,1298348,NCI-H1568,SIDM00750,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-1.860151,0.943461
413,GDSC2,1298350,NCI-H1781,SIDM00754,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-3.862567,0.883968
414,GDSC2,1298537,RERF-LC-KJ,SIDM00356,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-4.44231,0.866219
415,GDSC2,1298538,RERF-LC-Sq1,SIDM00354,LUSC,1007,Docetaxel,Microtubule stabiliser,Mitosis,-4.798918,0.824331
416,GDSC2,1503369,EMC-BAC-1,SIDM00048,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-4.904874,0.819042
417,GDSC2,1503370,EMC-BAC-2,SIDM00047,LUAD,1007,Docetaxel,Microtubule stabiliser,Mitosis,-4.824486,0.810711
418,GDSC2,687777,Calu-3,SIDM00922,LUAD,1008,Methotrexate,Antimetabolite,DNA replication,3.739004,0.967475
419,GDSC2,687787,LK-2,SIDM00548,LUSC,1008,Methotrexate,Antimetabolite,DNA replication,-2.385856,0.626899
420,GDSC2,687794,NCI-H1437,SIDM00734,LUAD,1008,Methotrexate,Antimetabolite,DNA replication,1.655827,0.953222
421,GDSC2,687798,NCI-H1623,SIDM00747,LUAD,1008,Methotrexate,Antimetabolite,DNA replication,1.026818,0.915127
422,GDSC2,687799,NCI-H1648,SIDM00746,LUAD,1008,Methotrexate,Antimetabolite,DNA replication,3.385759,0.980892
